"","Observation Number","Cluster_Membership"
"19784",19784,2
"19785",19785,2
"19786",19786,2
"19787",19787,2
"19788",19788,2
"19789",19789,2
"19790",19790,2
"19791",19791,2
"19792",19792,1
"19793",19793,1
"19794",19794,1
"19795",19795,1
"19796",19796,1
"19797",19797,1
"19798",19798,1
"19799",19799,1
"19800",19800,1
"19801",19801,1
"19802",19802,1
"19803",19803,1
"19804",19804,1
"19805",19805,1
"19806",19806,1
"19807",19807,1
"19808",19808,5
"19809",19809,5
"19810",19810,5
"19811",19811,5
"19812",19812,5
"19813",19813,1
"19814",19814,5
"19815",19815,5
"19816",19816,5
"19817",19817,5
"19818",19818,5
"19819",19819,5
"19820",19820,5
"19821",19821,1
"19822",19822,5
"19823",19823,5
"19824",19824,5
"19825",19825,5
"19826",19826,5
"19827",19827,5
"19828",19828,5
"19829",19829,5
"19830",19830,5
"19831",19831,5
"19832",19832,5
"19833",19833,5
"19834",19834,5
"19835",19835,5
"19836",19836,5
"19837",19837,5
"19838",19838,5
"19839",19839,5
"19840",19840,9
"19841",19841,9
"19842",19842,9
"19843",19843,9
"19844",19844,9
"19845",19845,9
"19846",19846,9
"19847",19847,9
"19848",19848,9
"19849",19849,9
"19850",19850,9
"19851",19851,9
"19852",19852,9
"19853",19853,9
"19854",19854,9
"19855",19855,9
"19856",19856,6
"19857",19857,6
"19858",19858,6
"19859",19859,6
"19860",19860,6
"19861",19861,6
"19862",19862,6
"19863",19863,6
"19864",19864,6
"19865",19865,6
"19866",19866,6
"19867",19867,6
"19868",19868,6
"19869",19869,6
"19870",19870,6
"19871",19871,6
"19872",19872,3
"19873",19873,3
"19874",19874,3
"19875",19875,3
"19876",19876,3
"19877",19877,3
"19878",19878,3
"19879",19879,3
"19880",19880,3
"19881",19881,3
"19882",19882,3
"19883",19883,3
"19884",19884,3
"19885",19885,3
"19886",19886,3
"19887",19887,3
"19888",19888,4
"19889",19889,4
"19890",19890,4
"19891",19891,4
"19892",19892,4
"19893",19893,4
"19894",19894,4
"19895",19895,4
"19896",19896,4
"19897",19897,4
"19898",19898,4
"19899",19899,4
"19900",19900,4
"19901",19901,4
"19902",19902,4
"19903",19903,6
"19904",19904,6
"19905",19905,6
"19906",19906,6
"19907",19907,6
"19908",19908,6
"19909",19909,6
"19910",19910,6
"19911",19911,6
"19912",19912,6
"19913",19913,6
"19914",19914,6
"19915",19915,6
"19916",19916,6
"19917",19917,6
"19918",19918,6
"19919",19919,5
"19920",19920,5
"19921",19921,5
"19922",19922,5
"19923",19923,5
"19924",19924,5
"19925",19925,5
"19926",19926,5
"19927",19927,5
"19928",19928,5
"19929",19929,5
"19930",19930,5
"19931",19931,5
"19932",19932,5
"19933",19933,5
"19934",19934,5
"19935",19935,5
"19936",19936,5
"19937",19937,5
"19938",19938,6
"19939",19939,5
"19940",19940,5
"19941",19941,1
"19942",19942,5
"19943",19943,5
"19944",19944,5
"19945",19945,5
"19946",19946,6
"19947",19947,5
"19948",19948,5
"19949",19949,1
"19950",19950,7
"19951",19951,7
"19952",19952,7
"19953",19953,7
"19954",19954,7
"19955",19955,7
"19956",19956,7
"19957",19957,7
"19958",19958,7
"19959",19959,7
"19960",19960,7
"19961",19961,7
"19962",19962,7
"19963",19963,7
"19964",19964,7
"19965",19965,7
"19966",19966,6
"19967",19967,6
"19968",19968,6
"19969",19969,6
"19970",19970,6
"19971",19971,6
"19972",19972,6
"19973",19973,6
"19974",19974,6
"19975",19975,6
"19976",19976,6
"19977",19977,6
"19978",19978,6
"19979",19979,6
"19980",19980,6
"19981",19981,6
"19982",19982,6
"19983",19983,6
"19984",19984,6
"19985",19985,6
"19986",19986,6
"19987",19987,6
"19988",19988,6
"19989",19989,6
"19990",19990,6
"19991",19991,6
"19992",19992,6
"19993",19993,6
"19994",19994,6
"19995",19995,6
"19996",19996,6
"19997",19997,6
"19998",19998,5
"19999",19999,5
"20000",20000,5
"20001",20001,5
"20002",20002,5
"20003",20003,5
"20004",20004,5
"20005",20005,5
"20006",20006,5
"20007",20007,5
"20008",20008,5
"20009",20009,5
"20010",20010,5
"20011",20011,5
"20012",20012,5
"20013",20013,5
"20014",20014,1
"20015",20015,1
"20016",20016,1
"20017",20017,1
"20018",20018,1
"20019",20019,1
"20020",20020,1
"20021",20021,1
"20022",20022,1
"20023",20023,1
"20024",20024,1
"20025",20025,1
"20026",20026,1
"20027",20027,1
"20028",20028,1
"20029",20029,1
"20030",20030,1
"20031",20031,1
"20032",20032,1
"20033",20033,1
"20034",20034,1
"20035",20035,1
"20036",20036,1
"20037",20037,1
"20038",20038,1
"20039",20039,1
"20040",20040,1
"20041",20041,1
"20042",20042,1
"20043",20043,1
"20044",20044,1
"20045",20045,1
"20046",20046,4
"20047",20047,4
"20048",20048,4
"20049",20049,4
"20050",20050,4
"20051",20051,4
"20052",20052,4
"20053",20053,4
"20054",20054,4
"20055",20055,4
"20056",20056,4
"20057",20057,4
"20058",20058,4
"20059",20059,4
"20060",20060,4
"20061",20061,6
"20062",20062,6
"20063",20063,6
"20064",20064,6
"20065",20065,6
"20066",20066,6
"20067",20067,6
"20068",20068,6
"20069",20069,6
"20070",20070,6
"20071",20071,6
"20072",20072,9
"20073",20073,6
"20074",20074,6
"20075",20075,6
"20076",20076,6
"20077",20077,4
"20078",20078,4
"20079",20079,4
"20080",20080,4
"20081",20081,4
"20082",20082,4
"20083",20083,4
"20084",20084,4
"20085",20085,4
"20086",20086,4
"20087",20087,4
"20088",20088,4
"20089",20089,4
"20090",20090,4
"20091",20091,4
"20092",20092,4
"20093",20093,1
"20094",20094,1
"20095",20095,1
"20096",20096,1
"20097",20097,1
"20098",20098,1
"20099",20099,1
"20100",20100,1
"20101",20101,1
"20102",20102,1
"20103",20103,1
"20104",20104,1
"20105",20105,1
"20106",20106,1
"20107",20107,1
"20108",20108,1
"20109",20109,6
"20110",20110,6
"20111",20111,6
"20112",20112,6
"20113",20113,6
"20114",20114,6
"20115",20115,6
"20116",20116,6
"20117",20117,6
"20118",20118,6
"20119",20119,6
"20120",20120,6
"20121",20121,6
"20122",20122,6
"20123",20123,6
"20124",20124,6
"20125",20125,6
"20126",20126,6
"20127",20127,6
"20128",20128,6
"20129",20129,6
"20130",20130,6
"20131",20131,6
"20132",20132,6
"20133",20133,6
"20134",20134,6
"20135",20135,6
"20136",20136,6
"20137",20137,6
"20138",20138,6
"20139",20139,4
"20140",20140,4
"20141",20141,4
"20142",20142,4
"20143",20143,4
"20144",20144,5
"20145",20145,4
"20146",20146,4
"20147",20147,4
"20148",20148,4
"20149",20149,4
"20150",20150,4
"20151",20151,4
"20152",20152,5
"20153",20153,4
"20154",20154,4
"20155",20155,1
"20156",20156,1
"20157",20157,1
"20158",20158,1
"20159",20159,1
"20160",20160,1
"20161",20161,1
"20162",20162,1
"20163",20163,1
"20164",20164,1
"20165",20165,1
"20166",20166,1
"20167",20167,1
"20168",20168,4
"20169",20169,1
"20170",20170,1
"20171",20171,2
"20172",20172,2
"20173",20173,2
"20174",20174,2
"20175",20175,2
"20176",20176,2
"20177",20177,2
"20178",20178,2
"20179",20179,2
"20180",20180,2
"20181",20181,2
"20182",20182,2
"20183",20183,2
"20184",20184,2
"20185",20185,2
"20186",20186,2
"20187",20187,7
"20188",20188,7
"20189",20189,7
"20190",20190,7
"20191",20191,4
"20192",20192,7
"20193",20193,7
"20194",20194,7
"20195",20195,7
"20196",20196,7
"20197",20197,7
"20198",20198,7
"20199",20199,4
"20200",20200,7
"20201",20201,7
"20202",20202,7
"20203",20203,4
"20204",20204,4
"20205",20205,4
"20206",20206,4
"20207",20207,4
"20208",20208,4
"20209",20209,4
"20210",20210,4
"20211",20211,4
"20212",20212,4
"20213",20213,4
"20214",20214,4
"20215",20215,4
"20216",20216,4
"20217",20217,4
"20218",20218,4
"20219",20219,8
"20220",20220,8
"20221",20221,8
"20222",20222,8
"20223",20223,8
"20224",20224,8
"20225",20225,8
"20226",20226,8
"20227",20227,8
"20228",20228,8
"20229",20229,8
"20230",20230,8
"20231",20231,7
"20232",20232,8
"20233",20233,4
"20234",20234,4
"20235",20235,4
"20236",20236,4
"20237",20237,4
"20238",20238,4
"20239",20239,4
"20240",20240,4
"20241",20241,4
"20242",20242,4
"20243",20243,4
"20244",20244,4
"20245",20245,4
"20246",20246,4
"20247",20247,4
"20248",20248,4
"20249",20249,7
"20250",20250,7
"20251",20251,7
"20252",20252,7
"20253",20253,7
"20254",20254,7
"20255",20255,7
"20256",20256,7
"20257",20257,7
"20258",20258,7
"20259",20259,7
"20260",20260,7
"20261",20261,7
"20262",20262,7
"20263",20263,7
"20264",20264,7
"20265",20265,2
"20266",20266,2
"20267",20267,2
"20268",20268,2
"20269",20269,2
"20270",20270,2
"20271",20271,2
"20272",20272,2
"20273",20273,2
"20274",20274,2
"20275",20275,2
"20276",20276,2
"20277",20277,2
"20278",20278,2
"20279",20279,2
"20280",20280,2
"20281",20281,8
"20282",20282,8
"20283",20283,8
"20284",20284,8
"20285",20285,8
"20286",20286,8
"20287",20287,8
"20288",20288,8
"20289",20289,8
"20290",20290,8
"20291",20291,8
"20292",20292,8
"20293",20293,8
"20294",20294,8
"20295",20295,8
"20296",20296,8
"20297",20297,5
"20298",20298,5
"20299",20299,5
"20300",20300,5
"20301",20301,5
"20302",20302,5
"20303",20303,5
"20304",20304,5
"20305",20305,5
"20306",20306,5
"20307",20307,5
"20308",20308,5
"20309",20309,5
"20310",20310,5
"20311",20311,5
"20312",20312,5
"20313",20313,6
"20314",20314,6
"20315",20315,6
"20316",20316,6
"20317",20317,6
"20318",20318,6
"20319",20319,6
"20320",20320,6
"20321",20321,6
"20322",20322,6
"20323",20323,6
"20324",20324,6
"20325",20325,6
"20326",20326,6
"20327",20327,6
"20328",20328,6
"20329",20329,1
"20330",20330,1
"20331",20331,1
"20332",20332,1
"20333",20333,5
"20334",20334,1
"20335",20335,1
"20336",20336,1
"20337",20337,1
"20338",20338,1
"20339",20339,1
"20340",20340,1
"20341",20341,5
"20342",20342,1
"20343",20343,1
"20344",20344,1
"20345",20345,5
"20346",20346,5
"20347",20347,5
"20348",20348,5
"20349",20349,5
"20350",20350,5
"20351",20351,5
"20352",20352,5
"20353",20353,5
"20354",20354,5
"20355",20355,5
"20356",20356,5
"20357",20357,5
"20358",20358,5
"20359",20359,5
"20360",20360,5
"20361",20361,7
"20362",20362,7
"20363",20363,7
"20364",20364,7
"20365",20365,7
"20366",20366,7
"20367",20367,7
"20368",20368,7
"20369",20369,7
"20370",20370,7
"20371",20371,7
"20372",20372,7
"20373",20373,7
"20374",20374,7
"20375",20375,7
"20376",20376,7
"20377",20377,9
"20378",20378,9
"20379",20379,9
"20380",20380,9
"20381",20381,9
"20382",20382,9
"20383",20383,9
"20384",20384,9
"20385",20385,9
"20386",20386,9
"20387",20387,9
"20388",20388,9
"20389",20389,9
"20390",20390,9
"20391",20391,9
"20392",20392,9
"20393",20393,2
"20394",20394,2
"20395",20395,2
"20396",20396,2
"20397",20397,2
"20398",20398,2
"20399",20399,2
"20400",20400,2
"20401",20401,2
"20402",20402,2
"20403",20403,2
"20404",20404,2
"20405",20405,2
"20406",20406,2
"20407",20407,2
"20408",20408,2
"20409",20409,6
"20410",20410,6
"20411",20411,6
"20412",20412,6
"20413",20413,6
"20414",20414,6
"20415",20415,6
"20416",20416,6
"20417",20417,6
"20418",20418,6
"20419",20419,6
"20420",20420,6
"20421",20421,5
"20422",20422,6
"20423",20423,6
"20424",20424,6
"20425",20425,2
"20426",20426,2
"20427",20427,2
"20428",20428,2
"20429",20429,2
"20430",20430,2
"20431",20431,2
"20432",20432,2
"20433",20433,2
"20434",20434,2
"20435",20435,2
"20436",20436,2
"20437",20437,2
"20438",20438,2
"20439",20439,2
"20440",20440,2
"20441",20441,2
"20442",20442,2
"20443",20443,2
"20444",20444,2
"20445",20445,2
"20446",20446,2
"20447",20447,2
"20448",20448,2
"20449",20449,2
"20450",20450,2
"20451",20451,2
"20452",20452,2
"20453",20453,2
"20454",20454,2
"20455",20455,2
"20456",20456,2
"20457",20457,1
"20458",20458,1
"20459",20459,1
"20460",20460,1
"20461",20461,6
"20462",20462,1
"20463",20463,1
"20464",20464,1
"20465",20465,1
"20466",20466,1
"20467",20467,1
"20468",20468,1
"20469",20469,6
"20470",20470,1
"20471",20471,1
"20472",20472,1
"20473",20473,2
"20474",20474,2
"20475",20475,2
"20476",20476,2
"20477",20477,2
"20478",20478,2
"20479",20479,2
"20480",20480,2
"20481",20481,2
"20482",20482,2
"20483",20483,2
"20484",20484,2
"20485",20485,2
"20486",20486,2
"20487",20487,2
"20488",20488,2
"20489",20489,4
"20490",20490,4
"20491",20491,4
"20492",20492,4
"20493",20493,4
"20494",20494,4
"20495",20495,4
"20496",20496,4
"20497",20497,4
"20498",20498,4
"20499",20499,4
"20500",20500,4
"20501",20501,4
"20502",20502,4
"20503",20503,4
"20504",20504,4
"20505",20505,9
"20506",20506,9
"20507",20507,9
"20508",20508,9
"20509",20509,9
"20510",20510,9
"20511",20511,9
"20512",20512,9
"20513",20513,9
"20514",20514,9
"20515",20515,9
"20516",20516,9
"20517",20517,9
"20518",20518,9
"20519",20519,9
"20520",20520,9
"20521",20521,6
"20522",20522,6
"20523",20523,6
"20524",20524,6
"20525",20525,1
"20526",20526,6
"20527",20527,6
"20528",20528,6
"20529",20529,6
"20530",20530,6
"20531",20531,6
"20532",20532,6
"20533",20533,1
"20534",20534,6
"20535",20535,6
"20536",20536,6
"20537",20537,4
"20538",20538,4
"20539",20539,4
"20540",20540,4
"20541",20541,4
"20542",20542,4
"20543",20543,4
"20544",20544,4
"20545",20545,4
"20546",20546,4
"20547",20547,4
"20548",20548,4
"20549",20549,4
"20550",20550,4
"20551",20551,4
"20552",20552,4
"20553",20553,6
"20554",20554,7
"20555",20555,6
"20556",20556,6
"20557",20557,7
"20558",20558,6
"20559",20559,6
"20560",20560,6
"20561",20561,6
"20562",20562,7
"20563",20563,6
"20564",20564,6
"20565",20565,7
"20566",20566,6
"20567",20567,6
"20568",20568,6
"20569",20569,5
"20570",20570,5
"20571",20571,5
"20572",20572,5
"20573",20573,5
"20574",20574,5
"20575",20575,5
"20576",20576,5
"20577",20577,5
"20578",20578,5
"20579",20579,5
"20580",20580,5
"20581",20581,5
"20582",20582,5
"20583",20583,5
"20584",20584,5
"20585",20585,5
"20586",20586,5
"20587",20587,5
"20588",20588,5
"20589",20589,5
"20590",20590,5
"20591",20591,5
"20592",20592,5
"20593",20593,5
"20594",20594,5
"20595",20595,5
"20596",20596,5
"20597",20597,5
"20598",20598,5
"20599",20599,5
"20600",20600,5
"20601",20601,5
"20602",20602,5
"20603",20603,5
"20604",20604,5
"20605",20605,5
"20606",20606,5
"20607",20607,5
"20608",20608,5
"20609",20609,5
"20610",20610,5
"20611",20611,5
"20612",20612,5
"20613",20613,5
"20614",20614,5
"20615",20615,5
"20616",20616,5
"20617",20617,5
"20618",20618,5
"20619",20619,5
"20620",20620,5
"20621",20621,5
"20622",20622,5
"20623",20623,5
"20624",20624,5
"20625",20625,5
"20626",20626,5
"20627",20627,5
"20628",20628,5
"20629",20629,5
"20630",20630,5
"20631",20631,5
"20632",20632,5
"20633",20633,4
"20634",20634,4
"20635",20635,4
"20636",20636,4
"20637",20637,4
"20638",20638,4
"20639",20639,4
"20640",20640,4
"20641",20641,4
"20642",20642,4
"20643",20643,4
"20644",20644,4
"20645",20645,4
"20646",20646,4
"20647",20647,4
"20648",20648,4
"20649",20649,5
"20650",20650,5
"20651",20651,5
"20652",20652,5
"20653",20653,5
"20654",20654,5
"20655",20655,5
"20656",20656,5
"20657",20657,5
"20658",20658,5
"20659",20659,5
"20660",20660,9
"20661",20661,5
"20662",20662,5
"20663",20663,5
"20664",20664,5
"20665",20665,7
"20666",20666,7
"20667",20667,7
"20668",20668,7
"20669",20669,7
"20670",20670,7
"20671",20671,7
"20672",20672,7
"20673",20673,7
"20674",20674,7
"20675",20675,7
"20676",20676,7
"20677",20677,7
"20678",20678,7
"20679",20679,7
"20680",20680,7
"20681",20681,6
"20682",20682,6
"20683",20683,6
"20684",20684,6
"20685",20685,6
"20686",20686,6
"20687",20687,6
"20688",20688,6
"20689",20689,6
"20690",20690,6
"20691",20691,6
"20692",20692,6
"20693",20693,6
"20694",20694,6
"20695",20695,6
"20696",20696,6
"20697",20697,5
"20698",20698,5
"20699",20699,5
"20700",20700,5
"20701",20701,5
"20702",20702,6
"20703",20703,5
"20704",20704,5
"20705",20705,5
"20706",20706,5
"20707",20707,5
"20708",20708,5
"20709",20709,5
"20710",20710,6
"20711",20711,5
"20712",20712,5
"20713",20713,3
"20714",20714,3
"20715",20715,3
"20716",20716,3
"20717",20717,3
"20718",20718,3
"20719",20719,3
"20720",20720,3
"20721",20721,3
"20722",20722,3
"20723",20723,3
"20724",20724,3
"20725",20725,3
"20726",20726,3
"20727",20727,3
"20728",20728,3
"20729",20729,5
"20730",20730,5
"20731",20731,5
"20732",20732,5
"20733",20733,5
"20734",20734,5
"20735",20735,5
"20736",20736,5
"20737",20737,5
"20738",20738,5
"20739",20739,5
"20740",20740,6
"20741",20741,5
"20742",20742,5
"20743",20743,5
"20744",20744,5
"20745",20745,5
"20746",20746,5
"20747",20747,5
"20748",20748,5
"20749",20749,5
"20750",20750,5
"20751",20751,5
"20752",20752,5
"20753",20753,5
"20754",20754,5
"20755",20755,5
"20756",20756,5
"20757",20757,5
"20758",20758,5
"20759",20759,5
"20760",20760,5
"20761",20761,4
"20762",20762,4
"20763",20763,4
"20764",20764,4
"20765",20765,4
"20766",20766,4
"20767",20767,4
"20768",20768,4
"20769",20769,4
"20770",20770,4
"20771",20771,4
"20772",20772,4
"20773",20773,4
"20774",20774,4
"20775",20775,4
"20776",20776,4
"20777",20777,4
"20778",20778,4
"20779",20779,4
"20780",20780,4
"20781",20781,4
"20782",20782,4
"20783",20783,4
"20784",20784,4
"20785",20785,4
"20786",20786,4
"20787",20787,4
"20788",20788,4
"20789",20789,4
"20790",20790,4
"20791",20791,4
"20792",20792,4
"20793",20793,4
"20794",20794,4
"20795",20795,4
"20796",20796,4
"20797",20797,4
"20798",20798,4
"20799",20799,4
"20800",20800,4
"20801",20801,4
"20802",20802,4
"20803",20803,4
"20804",20804,4
"20805",20805,4
"20806",20806,4
"20807",20807,4
"20808",20808,4
"20809",20809,3
"20810",20810,3
"20811",20811,3
"20812",20812,3
"20813",20813,3
"20814",20814,3
"20815",20815,3
"20816",20816,3
"20817",20817,3
"20818",20818,3
"20819",20819,3
"20820",20820,3
"20821",20821,3
"20822",20822,3
"20823",20823,3
"20824",20824,3
"20825",20825,4
"20826",20826,4
"20827",20827,4
"20828",20828,4
"20829",20829,5
"20830",20830,5
"20831",20831,4
"20832",20832,4
"20833",20833,4
"20834",20834,4
"20835",20835,4
"20836",20836,4
"20837",20837,5
"20838",20838,5
"20839",20839,4
"20840",20840,4
"20841",20841,3
"20842",20842,3
"20843",20843,3
"20844",20844,3
"20845",20845,3
"20846",20846,3
"20847",20847,3
"20848",20848,3
"20849",20849,3
"20850",20850,3
"20851",20851,3
"20852",20852,3
"20853",20853,3
"20854",20854,3
"20855",20855,3
"20856",20856,3
"20857",20857,9
"20858",20858,9
"20859",20859,9
"20860",20860,9
"20861",20861,9
"20862",20862,9
"20863",20863,9
"20864",20864,9
"20865",20865,9
"20866",20866,9
"20867",20867,9
"20868",20868,9
"20869",20869,9
"20870",20870,9
"20871",20871,9
"20872",20872,9
"20873",20873,1
"20874",20874,1
"20875",20875,1
"20876",20876,1
"20877",20877,1
"20878",20878,1
"20879",20879,1
"20880",20880,1
"20881",20881,1
"20882",20882,1
"20883",20883,1
"20884",20884,1
"20885",20885,1
"20886",20886,1
"20887",20887,1
"20888",20888,1
"20889",20889,6
"20890",20890,6
"20891",20891,6
"20892",20892,6
"20893",20893,6
"20894",20894,6
"20895",20895,6
"20896",20896,6
"20897",20897,6
"20898",20898,6
"20899",20899,6
"20900",20900,6
"20901",20901,6
"20902",20902,6
"20903",20903,6
"20904",20904,6
"20905",20905,7
"20906",20906,7
"20907",20907,7
"20908",20908,7
"20909",20909,7
"20910",20910,7
"20911",20911,7
"20912",20912,7
"20913",20913,7
"20914",20914,7
"20915",20915,7
"20916",20916,7
"20917",20917,7
"20918",20918,7
"20919",20919,7
"20920",20920,7
"20921",20921,2
"20922",20922,2
"20923",20923,2
"20924",20924,2
"20925",20925,2
"20926",20926,2
"20927",20927,2
"20928",20928,2
"20929",20929,2
"20930",20930,2
"20931",20931,2
"20932",20932,2
"20933",20933,2
"20934",20934,2
"20935",20935,2
"20936",20936,2
"20937",20937,1
"20938",20938,1
"20939",20939,1
"20940",20940,1
"20941",20941,1
"20942",20942,1
"20943",20943,6
"20944",20944,6
"20945",20945,1
"20946",20946,1
"20947",20947,1
"20948",20948,1
"20949",20949,1
"20950",20950,1
"20951",20951,6
"20952",20952,6
"20953",20953,2
"20954",20954,2
"20955",20955,2
"20956",20956,2
"20957",20957,2
"20958",20958,2
"20959",20959,2
"20960",20960,2
"20961",20961,2
"20962",20962,2
"20963",20963,2
"20964",20964,2
"20965",20965,2
"20966",20966,2
"20967",20967,2
"20968",20968,2
"20969",20969,7
"20970",20970,7
"20971",20971,7
"20972",20972,7
"20973",20973,7
"20974",20974,7
"20975",20975,7
"20976",20976,7
"20977",20977,7
"20978",20978,7
"20979",20979,7
"20980",20980,7
"20981",20981,7
"20982",20982,7
"20983",20983,7
"20984",20984,7
"20985",20985,7
"20986",20986,7
"20987",20987,7
"20988",20988,7
"20989",20989,7
"20990",20990,7
"20991",20991,7
"20992",20992,7
"20993",20993,7
"20994",20994,7
"20995",20995,7
"20996",20996,7
"20997",20997,7
"20998",20998,7
"20999",20999,7
"21000",21000,7
"21001",21001,1
"21002",21002,5
"21003",21003,5
"21004",21004,1
"21005",21005,1
"21006",21006,1
"21007",21007,5
"21008",21008,5
"21009",21009,1
"21010",21010,5
"21011",21011,5
"21012",21012,1
"21013",21013,1
"21014",21014,1
"21015",21015,5
"21016",21016,5
"21017",21017,4
"21018",21018,4
"21019",21019,4
"21020",21020,4
"21021",21021,4
"21022",21022,4
"21023",21023,4
"21024",21024,4
"21025",21025,4
"21026",21026,4
"21027",21027,4
"21028",21028,4
"21029",21029,4
"21030",21030,4
"21031",21031,4
"21032",21032,4
"21033",21033,4
"21034",21034,4
"21035",21035,4
"21036",21036,4
"21037",21037,4
"21038",21038,4
"21039",21039,4
"21040",21040,4
"21041",21041,4
"21042",21042,4
"21043",21043,4
"21044",21044,4
"21045",21045,4
"21046",21046,4
"21047",21047,4
"21048",21048,4
"21049",21049,4
"21050",21050,4
"21051",21051,4
"21052",21052,4
"21053",21053,4
"21054",21054,4
"21055",21055,4
"21056",21056,4
"21057",21057,4
"21058",21058,4
"21059",21059,4
"21060",21060,4
"21061",21061,4
"21062",21062,4
"21063",21063,4
"21064",21064,5
"21065",21065,5
"21066",21066,5
"21067",21067,5
"21068",21068,1
"21069",21069,5
"21070",21070,5
"21071",21071,5
"21072",21072,5
"21073",21073,5
"21074",21074,5
"21075",21075,5
"21076",21076,1
"21077",21077,5
"21078",21078,5
"21079",21079,5
"21080",21080,5
"21081",21081,5
"21082",21082,5
"21083",21083,5
"21084",21084,5
"21085",21085,5
"21086",21086,5
"21087",21087,5
"21088",21088,5
"21089",21089,5
"21090",21090,5
"21091",21091,5
"21092",21092,5
"21093",21093,5
"21094",21094,5
"21095",21095,5
"21096",21096,6
"21097",21097,6
"21098",21098,6
"21099",21099,6
"21100",21100,6
"21101",21101,6
"21102",21102,6
"21103",21103,6
"21104",21104,6
"21105",21105,6
"21106",21106,6
"21107",21107,6
"21108",21108,6
"21109",21109,6
"21110",21110,6
"21111",21111,6
"21112",21112,4
"21113",21113,4
"21114",21114,4
"21115",21115,4
"21116",21116,4
"21117",21117,4
"21118",21118,4
"21119",21119,4
"21120",21120,4
"21121",21121,4
"21122",21122,4
"21123",21123,4
"21124",21124,4
"21125",21125,4
"21126",21126,4
"21127",21127,4
"21128",21128,5
"21129",21129,5
"21130",21130,5
"21131",21131,5
"21132",21132,1
"21133",21133,5
"21134",21134,5
"21135",21135,5
"21136",21136,5
"21137",21137,5
"21138",21138,5
"21139",21139,5
"21140",21140,1
"21141",21141,5
"21142",21142,5
"21143",21143,5
"21144",21144,5
"21145",21145,5
"21146",21146,5
"21147",21147,5
"21148",21148,5
"21149",21149,5
"21150",21150,5
"21151",21151,5
"21152",21152,5
"21153",21153,5
"21154",21154,5
"21155",21155,5
"21156",21156,5
"21157",21157,5
"21158",21158,5
"21159",21159,5
"21160",21160,5
"21161",21161,1
"21162",21162,5
"21163",21163,1
"21164",21164,5
"21165",21165,5
"21166",21166,1
"21167",21167,1
"21168",21168,5
"21169",21169,1
"21170",21170,5
"21171",21171,1
"21172",21172,5
"21173",21173,5
"21174",21174,1
"21175",21175,1
"21176",21176,4
"21177",21177,4
"21178",21178,4
"21179",21179,4
"21180",21180,4
"21181",21181,4
"21182",21182,4
"21183",21183,4
"21184",21184,4
"21185",21185,4
"21186",21186,4
"21187",21187,4
"21188",21188,4
"21189",21189,4
"21190",21190,4
"21191",21191,4
"21192",21192,5
"21193",21193,5
"21194",21194,5
"21195",21195,5
"21196",21196,5
"21197",21197,5
"21198",21198,5
"21199",21199,5
"21200",21200,5
"21201",21201,5
"21202",21202,5
"21203",21203,5
"21204",21204,5
"21205",21205,5
"21206",21206,5
"21207",21207,5
"21208",21208,6
"21209",21209,6
"21210",21210,6
"21211",21211,6
"21212",21212,6
"21213",21213,6
"21214",21214,6
"21215",21215,6
"21216",21216,6
"21217",21217,6
"21218",21218,6
"21219",21219,6
"21220",21220,6
"21221",21221,6
"21222",21222,6
"21223",21223,6
"21224",21224,2
"21225",21225,2
"21226",21226,2
"21227",21227,2
"21228",21228,2
"21229",21229,2
"21230",21230,2
"21231",21231,2
"21232",21232,2
"21233",21233,2
"21234",21234,2
"21235",21235,2
"21236",21236,2
"21237",21237,2
"21238",21238,2
"21239",21239,2
"21240",21240,4
"21241",21241,4
"21242",21242,4
"21243",21243,4
"21244",21244,4
"21245",21245,4
"21246",21246,4
"21247",21247,4
"21248",21248,4
"21249",21249,4
"21250",21250,4
"21251",21251,4
"21252",21252,4
"21253",21253,4
"21254",21254,4
"21255",21255,4
"21256",21256,5
"21257",21257,5
"21258",21258,5
"21259",21259,5
"21260",21260,5
"21261",21261,5
"21262",21262,5
"21263",21263,5
"21264",21264,5
"21265",21265,5
"21266",21266,5
"21267",21267,5
"21268",21268,5
"21269",21269,5
"21270",21270,5
"21271",21271,5
"21272",21272,2
"21273",21273,2
"21274",21274,2
"21275",21275,2
"21276",21276,2
"21277",21277,2
"21278",21278,2
"21279",21279,2
"21280",21280,2
"21281",21281,2
"21282",21282,2
"21283",21283,2
"21284",21284,2
"21285",21285,5
"21286",21286,2
"21287",21287,2
"21288",21288,3
"21289",21289,3
"21290",21290,3
"21291",21291,3
"21292",21292,3
"21293",21293,3
"21294",21294,3
"21295",21295,3
"21296",21296,3
"21297",21297,3
"21298",21298,3
"21299",21299,3
"21300",21300,3
"21301",21301,3
"21302",21302,3
"21303",21303,3
"21304",21304,7
"21305",21305,7
"21306",21306,7
"21307",21307,7
"21308",21308,7
"21309",21309,7
"21310",21310,7
"21311",21311,7
"21312",21312,7
"21313",21313,7
"21314",21314,7
"21315",21315,7
"21316",21316,7
"21317",21317,7
"21318",21318,7
"21319",21319,7
"21320",21320,4
"21321",21321,4
"21322",21322,4
"21323",21323,4
"21324",21324,4
"21325",21325,4
"21326",21326,4
"21327",21327,4
"21328",21328,4
"21329",21329,4
"21330",21330,4
"21331",21331,4
"21332",21332,4
"21333",21333,4
"21334",21334,4
"21335",21335,4
"21336",21336,4
