"","Observation Number","Cluster_Membership"
"18773",18773,4
"18774",18774,4
"18775",18775,4
"18776",18776,4
"18777",18777,4
"18778",18778,4
"18779",18779,4
"18780",18780,4
"18781",18781,4
"18782",18782,1
"18783",18783,1
"18784",18784,1
"18785",18785,1
"18786",18786,1
"18787",18787,1
"18788",18788,1
"18789",18789,1
"18790",18790,1
"18791",18791,1
"18792",18792,1
"18793",18793,1
"18794",18794,1
"18795",18795,1
"18796",18796,1
"18797",18797,6
"18798",18798,1
"18799",18799,1
"18800",18800,1
"18801",18801,1
"18802",18802,1
"18803",18803,1
"18804",18804,1
"18805",18805,1
"18806",18806,1
"18807",18807,1
"18808",18808,1
"18809",18809,1
"18810",18810,1
"18811",18811,1
"18812",18812,1
"18813",18813,1
"18814",18814,1
"18815",18815,1
"18816",18816,1
"18817",18817,1
"18818",18818,1
"18819",18819,1
"18820",18820,1
"18821",18821,5
"18822",18822,5
"18823",18823,5
"18824",18824,5
"18825",18825,5
"18826",18826,5
"18827",18827,5
"18828",18828,5
"18829",18829,5
"18830",18830,5
"18831",18831,5
"18832",18832,5
"18833",18833,5
"18834",18834,5
"18835",18835,5
"18836",18836,5
"18837",18837,3
"18838",18838,3
"18839",18839,3
"18840",18840,3
"18841",18841,3
"18842",18842,3
"18843",18843,3
"18844",18844,3
"18845",18845,3
"18846",18846,3
"18847",18847,3
"18848",18848,3
"18849",18849,3
"18850",18850,3
"18851",18851,3
"18852",18852,3
"18853",18853,6
"18854",18854,6
"18855",18855,6
"18856",18856,6
"18857",18857,6
"18858",18858,6
"18859",18859,6
"18860",18860,6
"18861",18861,6
"18862",18862,6
"18863",18863,6
"18864",18864,6
"18865",18865,6
"18866",18866,6
"18867",18867,6
"18868",18868,4
"18869",18869,1
"18870",18870,1
"18871",18871,1
"18872",18872,1
"18873",18873,1
"18874",18874,1
"18875",18875,1
"18876",18876,1
"18877",18877,1
"18878",18878,1
"18879",18879,1
"18880",18880,1
"18881",18881,1
"18882",18882,1
"18883",18883,1
"18884",18884,1
"18885",18885,6
"18886",18886,6
"18887",18887,6
"18888",18888,6
"18889",18889,6
"18890",18890,6
"18891",18891,6
"18892",18892,6
"18893",18893,6
"18894",18894,6
"18895",18895,6
"18896",18896,6
"18897",18897,6
"18898",18898,6
"18899",18899,6
"18900",18900,6
"18901",18901,3
"18902",18902,3
"18903",18903,3
"18904",18904,3
"18905",18905,3
"18906",18906,3
"18907",18907,3
"18908",18908,3
"18909",18909,3
"18910",18910,3
"18911",18911,3
"18912",18912,3
"18913",18913,3
"18914",18914,3
"18915",18915,3
"18916",18916,3
"18917",18917,1
"18918",18918,1
"18919",18919,1
"18920",18920,1
"18921",18921,1
"18922",18922,1
"18923",18923,1
"18924",18924,1
"18925",18925,1
"18926",18926,1
"18927",18927,1
"18928",18928,1
"18929",18929,1
"18930",18930,1
"18931",18931,1
"18932",18932,1
"18933",18933,4
"18934",18934,4
"18935",18935,4
"18936",18936,4
"18937",18937,4
"18938",18938,4
"18939",18939,4
"18940",18940,4
"18941",18941,4
"18942",18942,4
"18943",18943,4
"18944",18944,4
"18945",18945,4
"18946",18946,4
"18947",18947,4
"18948",18948,4
"18949",18949,5
"18950",18950,5
"18951",18951,5
"18952",18952,5
"18953",18953,5
"18954",18954,5
"18955",18955,5
"18956",18956,5
"18957",18957,5
"18958",18958,5
"18959",18959,5
"18960",18960,5
"18961",18961,5
"18962",18962,5
"18963",18963,5
"18964",18964,5
"18965",18965,5
"18966",18966,5
"18967",18967,5
"18968",18968,5
"18969",18969,5
"18970",18970,5
"18971",18971,5
"18972",18972,5
"18973",18973,5
"18974",18974,5
"18975",18975,5
"18976",18976,5
"18977",18977,5
"18978",18978,5
"18979",18979,1
"18980",18980,1
"18981",18981,1
"18982",18982,1
"18983",18983,1
"18984",18984,1
"18985",18985,1
"18986",18986,1
"18987",18987,1
"18988",18988,1
"18989",18989,1
"18990",18990,1
"18991",18991,1
"18992",18992,1
"18993",18993,1
"18994",18994,1
"18995",18995,1
"18996",18996,1
"18997",18997,1
"18998",18998,1
"18999",18999,1
"19000",19000,1
"19001",19001,1
"19002",19002,1
"19003",19003,1
"19004",19004,1
"19005",19005,1
"19006",19006,1
"19007",19007,1
"19008",19008,1
"19009",19009,1
"19010",19010,1
"19011",19011,1
"19012",19012,1
"19013",19013,1
"19014",19014,1
"19015",19015,1
"19016",19016,1
"19017",19017,1
"19018",19018,1
"19019",19019,1
"19020",19020,1
"19021",19021,1
"19022",19022,1
"19023",19023,1
"19024",19024,1
"19025",19025,1
"19026",19026,1
"19027",19027,1
"19028",19028,1
"19029",19029,1
"19030",19030,1
"19031",19031,1
"19032",19032,1
"19033",19033,1
"19034",19034,1
"19035",19035,1
"19036",19036,1
"19037",19037,1
"19038",19038,1
"19039",19039,1
"19040",19040,1
"19041",19041,1
"19042",19042,1
"19043",19043,1
"19044",19044,1
"19045",19045,1
"19046",19046,1
"19047",19047,1
"19048",19048,1
"19049",19049,1
"19050",19050,1
"19051",19051,1
"19052",19052,1
"19053",19053,1
"19054",19054,1
"19055",19055,1
"19056",19056,1
"19057",19057,1
"19058",19058,1
"19059",19059,1
"19060",19060,1
"19061",19061,1
"19062",19062,1
"19063",19063,1
"19064",19064,1
"19065",19065,1
"19066",19066,1
"19067",19067,1
"19068",19068,1
"19069",19069,1
"19070",19070,1
"19071",19071,1
"19072",19072,1
"19073",19073,1
"19074",19074,6
"19075",19075,6
"19076",19076,6
"19077",19077,6
"19078",19078,6
"19079",19079,6
"19080",19080,6
"19081",19081,6
"19082",19082,6
"19083",19083,6
"19084",19084,6
"19085",19085,6
"19086",19086,6
"19087",19087,6
"19088",19088,6
"19089",19089,6
"19090",19090,6
"19091",19091,6
"19092",19092,6
"19093",19093,6
"19094",19094,6
"19095",19095,6
"19096",19096,1
"19097",19097,5
"19098",19098,3
"19099",19099,6
"19100",19100,6
"19101",19101,6
"19102",19102,6
"19103",19103,6
"19104",19104,6
"19105",19105,6
"19106",19106,6
"19107",19107,1
"19108",19108,5
"19109",19109,3
"19110",19110,6
"19111",19111,6
"19112",19112,5
"19113",19113,5
"19114",19114,5
"19115",19115,5
"19116",19116,5
"19117",19117,5
"19118",19118,5
"19119",19119,5
"19120",19120,5
"19121",19121,5
"19122",19122,5
"19123",19123,5
"19124",19124,5
"19125",19125,5
"19126",19126,3
"19127",19127,3
"19128",19128,3
"19129",19129,3
"19130",19130,3
"19131",19131,3
"19132",19132,3
"19133",19133,3
"19134",19134,3
"19135",19135,3
"19136",19136,3
"19137",19137,3
"19138",19138,3
"19139",19139,3
"19140",19140,3
"19141",19141,3
"19142",19142,4
"19143",19143,4
"19144",19144,4
"19145",19145,4
"19146",19146,4
"19147",19147,4
"19148",19148,4
"19149",19149,4
"19150",19150,4
"19151",19151,4
"19152",19152,4
"19153",19153,4
"19154",19154,4
"19155",19155,4
"19156",19156,4
"19157",19157,4
"19158",19158,6
"19159",19159,6
"19160",19160,6
"19161",19161,6
"19162",19162,6
"19163",19163,6
"19164",19164,6
"19165",19165,6
"19166",19166,6
"19167",19167,6
"19168",19168,6
"19169",19169,6
"19170",19170,6
"19171",19171,6
"19172",19172,6
"19173",19173,6
"19174",19174,1
"19175",19175,1
"19176",19176,1
"19177",19177,1
"19178",19178,1
"19179",19179,1
"19180",19180,1
"19181",19181,1
"19182",19182,1
"19183",19183,1
"19184",19184,1
"19185",19185,1
"19186",19186,1
"19187",19187,1
"19188",19188,1
"19189",19189,1
"19190",19190,1
"19191",19191,1
"19192",19192,1
"19193",19193,1
"19194",19194,1
"19195",19195,1
"19196",19196,1
"19197",19197,1
"19198",19198,1
"19199",19199,1
"19200",19200,1
"19201",19201,1
"19202",19202,1
"19203",19203,1
"19204",19204,1
"19205",19205,6
"19206",19206,6
"19207",19207,6
"19208",19208,6
"19209",19209,6
"19210",19210,6
"19211",19211,6
"19212",19212,6
"19213",19213,6
"19214",19214,6
"19215",19215,6
"19216",19216,6
"19217",19217,6
"19218",19218,6
"19219",19219,6
"19220",19220,1
"19221",19221,1
"19222",19222,1
"19223",19223,1
"19224",19224,1
"19225",19225,1
"19226",19226,1
"19227",19227,1
"19228",19228,1
"19229",19229,1
"19230",19230,1
"19231",19231,1
"19232",19232,1
"19233",19233,1
"19234",19234,1
"19235",19235,1
"19236",19236,6
"19237",19237,6
"19238",19238,6
"19239",19239,6
"19240",19240,6
"19241",19241,6
"19242",19242,6
"19243",19243,6
"19244",19244,6
"19245",19245,6
"19246",19246,6
"19247",19247,6
"19248",19248,6
"19249",19249,6
"19250",19250,6
"19251",19251,6
"19252",19252,4
"19253",19253,4
"19254",19254,4
"19255",19255,4
"19256",19256,4
"19257",19257,4
"19258",19258,4
"19259",19259,4
"19260",19260,4
"19261",19261,4
"19262",19262,4
"19263",19263,4
"19264",19264,4
"19265",19265,4
"19266",19266,6
"19267",19267,6
"19268",19268,6
"19269",19269,6
"19270",19270,6
"19271",19271,6
"19272",19272,6
"19273",19273,6
"19274",19274,6
"19275",19275,6
"19276",19276,6
"19277",19277,6
"19278",19278,6
"19279",19279,6
"19280",19280,6
"19281",19281,6
"19282",19282,6
"19283",19283,6
"19284",19284,6
"19285",19285,6
"19286",19286,6
"19287",19287,6
"19288",19288,6
"19289",19289,6
"19290",19290,6
"19291",19291,6
"19292",19292,6
"19293",19293,6
"19294",19294,6
"19295",19295,6
"19296",19296,6
"19297",19297,6
"19298",19298,6
"19299",19299,6
"19300",19300,6
"19301",19301,6
"19302",19302,6
"19303",19303,6
"19304",19304,6
"19305",19305,6
"19306",19306,6
"19307",19307,6
"19308",19308,6
"19309",19309,6
"19310",19310,6
"19311",19311,6
"19312",19312,6
"19313",19313,6
"19314",19314,6
"19315",19315,6
"19316",19316,6
"19317",19317,6
"19318",19318,6
"19319",19319,6
"19320",19320,6
"19321",19321,6
"19322",19322,6
"19323",19323,6
"19324",19324,6
"19325",19325,6
"19326",19326,6
"19327",19327,6
"19328",19328,1
"19329",19329,1
"19330",19330,1
"19331",19331,1
"19332",19332,1
"19333",19333,1
"19334",19334,1
"19335",19335,1
"19336",19336,1
"19337",19337,1
"19338",19338,1
"19339",19339,1
"19340",19340,1
"19341",19341,1
"19342",19342,1
"19343",19343,1
"19344",19344,2
"19345",19345,2
"19346",19346,2
"19347",19347,2
"19348",19348,2
"19349",19349,2
"19350",19350,2
"19351",19351,2
"19352",19352,2
"19353",19353,2
"19354",19354,2
"19355",19355,2
"19356",19356,2
"19357",19357,2
"19358",19358,2
"19359",19359,2
"19360",19360,6
"19361",19361,6
"19362",19362,6
"19363",19363,6
"19364",19364,6
"19365",19365,6
"19366",19366,6
"19367",19367,6
"19368",19368,6
"19369",19369,6
"19370",19370,6
"19371",19371,6
"19372",19372,6
"19373",19373,6
"19374",19374,6
"19375",19375,6
"19376",19376,2
"19377",19377,2
"19378",19378,2
"19379",19379,2
"19380",19380,2
"19381",19381,2
"19382",19382,2
"19383",19383,2
"19384",19384,2
"19385",19385,2
"19386",19386,2
"19387",19387,2
"19388",19388,2
"19389",19389,2
"19390",19390,4
"19391",19391,2
"19392",19392,6
"19393",19393,6
"19394",19394,6
"19395",19395,6
"19396",19396,6
"19397",19397,6
"19398",19398,6
"19399",19399,6
"19400",19400,6
"19401",19401,6
"19402",19402,6
"19403",19403,6
"19404",19404,6
"19405",19405,6
"19406",19406,6
"19407",19407,6
"19408",19408,6
"19409",19409,6
"19410",19410,6
"19411",19411,6
"19412",19412,6
"19413",19413,6
"19414",19414,6
"19415",19415,6
"19416",19416,6
"19417",19417,6
"19418",19418,6
"19419",19419,6
"19420",19420,6
"19421",19421,6
"19422",19422,6
"19423",19423,6
"19424",19424,4
"19425",19425,4
"19426",19426,4
"19427",19427,4
"19428",19428,4
"19429",19429,4
"19430",19430,4
"19431",19431,4
"19432",19432,4
"19433",19433,4
"19434",19434,4
"19435",19435,4
"19436",19436,4
"19437",19437,4
"19438",19438,4
"19439",19439,4
"19440",19440,1
"19441",19441,1
"19442",19442,1
"19443",19443,1
"19444",19444,1
"19445",19445,1
"19446",19446,1
"19447",19447,1
"19448",19448,1
"19449",19449,1
"19450",19450,1
"19451",19451,1
"19452",19452,1
"19453",19453,1
"19454",19454,1
"19455",19455,1
"19456",19456,4
"19457",19457,4
"19458",19458,4
"19459",19459,4
"19460",19460,4
"19461",19461,4
"19462",19462,4
"19463",19463,4
"19464",19464,4
"19465",19465,4
"19466",19466,4
"19467",19467,4
"19468",19468,4
"19469",19469,4
"19470",19470,4
"19471",19471,4
"19472",19472,1
"19473",19473,1
"19474",19474,1
"19475",19475,1
"19476",19476,1
"19477",19477,1
"19478",19478,1
"19479",19479,1
"19480",19480,1
"19481",19481,1
"19482",19482,1
"19483",19483,1
"19484",19484,1
"19485",19485,1
"19486",19486,1
"19487",19487,1
"19488",19488,2
"19489",19489,2
"19490",19490,2
"19491",19491,2
"19492",19492,2
"19493",19493,2
"19494",19494,2
"19495",19495,2
"19496",19496,2
"19497",19497,2
"19498",19498,2
"19499",19499,2
"19500",19500,2
"19501",19501,2
"19502",19502,2
"19503",19503,2
"19504",19504,6
"19505",19505,6
"19506",19506,6
"19507",19507,6
"19508",19508,6
"19509",19509,6
"19510",19510,6
"19511",19511,6
"19512",19512,6
"19513",19513,6
"19514",19514,6
"19515",19515,6
"19516",19516,6
"19517",19517,6
"19518",19518,6
"19519",19519,6
"19520",19520,1
"19521",19521,1
"19522",19522,1
"19523",19523,1
"19524",19524,1
"19525",19525,1
"19526",19526,1
"19527",19527,1
"19528",19528,1
"19529",19529,1
"19530",19530,1
"19531",19531,1
"19532",19532,1
"19533",19533,1
"19534",19534,1
"19535",19535,1
"19536",19536,2
"19537",19537,2
"19538",19538,2
"19539",19539,2
"19540",19540,2
"19541",19541,2
"19542",19542,2
"19543",19543,2
"19544",19544,2
"19545",19545,2
"19546",19546,2
"19547",19547,2
"19548",19548,2
"19549",19549,2
"19550",19550,2
"19551",19551,2
"19552",19552,6
"19553",19553,6
"19554",19554,6
"19555",19555,6
"19556",19556,6
"19557",19557,6
"19558",19558,6
"19559",19559,6
"19560",19560,6
"19561",19561,6
"19562",19562,6
"19563",19563,6
"19564",19564,6
"19565",19565,6
"19566",19566,6
"19567",19567,6
"19568",19568,3
"19569",19569,3
"19570",19570,3
"19571",19571,3
"19572",19572,3
"19573",19573,3
"19574",19574,3
"19575",19575,3
"19576",19576,3
"19577",19577,3
"19578",19578,3
"19579",19579,3
"19580",19580,3
"19581",19581,3
"19582",19582,3
"19583",19583,3
"19584",19584,6
"19585",19585,6
"19586",19586,1
"19587",19587,6
"19588",19588,6
"19589",19589,6
"19590",19590,6
"19591",19591,6
"19592",19592,6
"19593",19593,6
"19594",19594,6
"19595",19595,6
"19596",19596,6
"19597",19597,6
"19598",19598,6
"19599",19599,6
"19600",19600,5
"19601",19601,5
"19602",19602,5
"19603",19603,5
"19604",19604,5
"19605",19605,5
"19606",19606,5
"19607",19607,5
"19608",19608,5
"19609",19609,5
"19610",19610,5
"19611",19611,5
"19612",19612,5
"19613",19613,5
"19614",19614,5
"19615",19615,5
"19616",19616,6
"19617",19617,6
"19618",19618,6
"19619",19619,6
"19620",19620,6
"19621",19621,6
"19622",19622,6
"19623",19623,6
"19624",19624,6
"19625",19625,6
"19626",19626,6
"19627",19627,6
"19628",19628,6
"19629",19629,6
"19630",19630,6
"19631",19631,6
"19632",19632,6
"19633",19633,6
"19634",19634,6
"19635",19635,6
"19636",19636,6
"19637",19637,6
"19638",19638,6
"19639",19639,6
"19640",19640,6
"19641",19641,6
"19642",19642,6
"19643",19643,6
"19644",19644,6
"19645",19645,6
"19646",19646,6
"19647",19647,6
"19648",19648,4
"19649",19649,4
"19650",19650,4
"19651",19651,4
"19652",19652,4
"19653",19653,4
"19654",19654,4
"19655",19655,4
"19656",19656,4
"19657",19657,4
"19658",19658,4
"19659",19659,4
"19660",19660,4
"19661",19661,4
"19662",19662,4
"19663",19663,4
"19664",19664,4
"19665",19665,4
"19666",19666,4
"19667",19667,4
"19668",19668,4
"19669",19669,4
"19670",19670,4
"19671",19671,4
"19672",19672,4
"19673",19673,4
"19674",19674,4
"19675",19675,4
"19676",19676,4
"19677",19677,4
"19678",19678,4
"19679",19679,4
"19680",19680,1
"19681",19681,1
"19682",19682,1
"19683",19683,1
"19684",19684,1
"19685",19685,1
"19686",19686,1
"19687",19687,1
"19688",19688,1
"19689",19689,1
"19690",19690,1
"19691",19691,1
"19692",19692,1
"19693",19693,1
"19694",19694,1
"19695",19695,1
"19696",19696,1
"19697",19697,1
"19698",19698,1
"19699",19699,1
"19700",19700,1
"19701",19701,1
"19702",19702,1
"19703",19703,1
"19704",19704,1
"19705",19705,1
"19706",19706,1
"19707",19707,1
"19708",19708,1
"19709",19709,1
"19710",19710,1
"19711",19711,1
"19712",19712,4
"19713",19713,4
"19714",19714,4
"19715",19715,4
"19716",19716,4
"19717",19717,4
"19718",19718,4
"19719",19719,4
"19720",19720,4
"19721",19721,4
"19722",19722,4
"19723",19723,4
"19724",19724,4
"19725",19725,4
"19726",19726,4
"19727",19727,4
"19728",19728,6
"19729",19729,6
"19730",19730,6
"19731",19731,6
"19732",19732,6
"19733",19733,6
"19734",19734,6
"19735",19735,6
"19736",19736,6
"19737",19737,6
"19738",19738,6
"19739",19739,6
"19740",19740,6
"19741",19741,6
"19742",19742,6
"19743",19743,6
"19744",19744,1
"19745",19745,1
"19746",19746,1
"19747",19747,1
"19748",19748,1
"19749",19749,1
"19750",19750,1
"19751",19751,1
"19752",19752,1
"19753",19753,1
"19754",19754,1
"19755",19755,1
"19756",19756,1
"19757",19757,1
"19758",19758,1
"19759",19759,1
"19760",19760,2
"19761",19761,2
"19762",19762,2
"19763",19763,2
"19764",19764,2
"19765",19765,2
"19766",19766,2
"19767",19767,2
"19768",19768,2
"19769",19769,2
"19770",19770,2
"19771",19771,2
"19772",19772,2
"19773",19773,2
"19774",19774,2
"19775",19775,2
"19776",19776,4
"19777",19777,4
"19778",19778,4
"19779",19779,4
"19780",19780,4
"19781",19781,4
"19782",19782,4
"19783",19783,4
"19784",19784,4
"19785",19785,4
"19786",19786,4
"19787",19787,4
"19788",19788,4
"19789",19789,4
"19790",19790,4
"19791",19791,4
"19792",19792,4
"19793",19793,4
"19794",19794,4
"19795",19795,4
"19796",19796,4
"19797",19797,4
"19798",19798,4
"19799",19799,4
"19800",19800,4
"19801",19801,4
"19802",19802,4
"19803",19803,4
"19804",19804,4
"19805",19805,4
"19806",19806,4
"19807",19807,4
"19808",19808,6
"19809",19809,6
"19810",19810,6
"19811",19811,6
"19812",19812,6
"19813",19813,6
"19814",19814,6
"19815",19815,6
"19816",19816,6
"19817",19817,6
"19818",19818,6
"19819",19819,6
"19820",19820,6
"19821",19821,6
"19822",19822,6
"19823",19823,6
"19824",19824,1
"19825",19825,1
"19826",19826,1
"19827",19827,1
"19828",19828,1
"19829",19829,1
"19830",19830,1
"19831",19831,1
"19832",19832,1
"19833",19833,1
"19834",19834,1
"19835",19835,1
"19836",19836,1
"19837",19837,1
"19838",19838,1
"19839",19839,1
"19840",19840,4
"19841",19841,4
"19842",19842,4
"19843",19843,4
"19844",19844,4
"19845",19845,4
"19846",19846,4
"19847",19847,4
"19848",19848,4
"19849",19849,4
"19850",19850,4
"19851",19851,4
"19852",19852,4
"19853",19853,4
"19854",19854,4
"19855",19855,4
"19856",19856,2
"19857",19857,2
"19858",19858,2
"19859",19859,2
"19860",19860,2
"19861",19861,2
"19862",19862,2
"19863",19863,2
"19864",19864,2
"19865",19865,2
"19866",19866,2
"19867",19867,2
"19868",19868,2
"19869",19869,2
"19870",19870,2
"19871",19871,2
"19872",19872,5
"19873",19873,5
"19874",19874,5
"19875",19875,5
"19876",19876,5
"19877",19877,5
"19878",19878,5
"19879",19879,5
"19880",19880,5
"19881",19881,5
"19882",19882,5
"19883",19883,5
"19884",19884,5
"19885",19885,5
"19886",19886,5
"19887",19887,5
"19888",19888,2
"19889",19889,2
"19890",19890,2
"19891",19891,2
"19892",19892,2
"19893",19893,2
"19894",19894,2
"19895",19895,2
"19896",19896,2
"19897",19897,2
"19898",19898,2
"19899",19899,2
"19900",19900,2
"19901",19901,2
"19902",19902,2
"19903",19903,1
"19904",19904,1
"19905",19905,1
"19906",19906,1
"19907",19907,1
"19908",19908,1
"19909",19909,1
"19910",19910,1
"19911",19911,1
"19912",19912,1
"19913",19913,1
"19914",19914,1
"19915",19915,1
"19916",19916,1
"19917",19917,1
"19918",19918,1
"19919",19919,6
"19920",19920,6
"19921",19921,6
"19922",19922,6
"19923",19923,6
"19924",19924,6
"19925",19925,6
"19926",19926,6
"19927",19927,6
"19928",19928,6
"19929",19929,6
"19930",19930,6
"19931",19931,6
"19932",19932,6
"19933",19933,6
"19934",19934,6
"19935",19935,6
"19936",19936,6
"19937",19937,6
"19938",19938,6
"19939",19939,6
"19940",19940,6
"19941",19941,6
"19942",19942,6
"19943",19943,6
"19944",19944,6
"19945",19945,6
"19946",19946,6
"19947",19947,6
"19948",19948,6
"19949",19949,6
"19950",19950,2
"19951",19951,2
"19952",19952,2
"19953",19953,2
"19954",19954,2
"19955",19955,2
"19956",19956,2
"19957",19957,2
"19958",19958,2
"19959",19959,2
"19960",19960,2
"19961",19961,2
"19962",19962,2
"19963",19963,2
"19964",19964,2
"19965",19965,2
"19966",19966,6
"19967",19967,6
"19968",19968,6
"19969",19969,6
"19970",19970,6
"19971",19971,6
"19972",19972,6
"19973",19973,6
"19974",19974,6
"19975",19975,6
"19976",19976,6
"19977",19977,6
"19978",19978,6
"19979",19979,6
"19980",19980,6
"19981",19981,6
"19982",19982,6
"19983",19983,6
"19984",19984,6
"19985",19985,6
"19986",19986,6
"19987",19987,6
"19988",19988,6
"19989",19989,6
"19990",19990,6
"19991",19991,6
"19992",19992,6
"19993",19993,6
"19994",19994,6
"19995",19995,6
"19996",19996,6
"19997",19997,6
"19998",19998,4
"19999",19999,4
"20000",20000,4
"20001",20001,4
"20002",20002,4
"20003",20003,4
"20004",20004,4
"20005",20005,4
"20006",20006,4
"20007",20007,4
"20008",20008,4
"20009",20009,4
"20010",20010,4
"20011",20011,4
"20012",20012,4
"20013",20013,4
"20014",20014,4
"20015",20015,4
"20016",20016,4
"20017",20017,4
"20018",20018,4
"20019",20019,4
"20020",20020,4
"20021",20021,4
"20022",20022,4
"20023",20023,4
"20024",20024,4
"20025",20025,4
"20026",20026,4
"20027",20027,4
"20028",20028,4
"20029",20029,4
"20030",20030,6
"20031",20031,6
"20032",20032,6
"20033",20033,6
"20034",20034,6
"20035",20035,6
"20036",20036,6
"20037",20037,6
"20038",20038,6
"20039",20039,6
"20040",20040,6
"20041",20041,6
"20042",20042,6
"20043",20043,6
"20044",20044,6
"20045",20045,6
"20046",20046,1
"20047",20047,1
"20048",20048,1
"20049",20049,1
"20050",20050,1
"20051",20051,1
"20052",20052,1
"20053",20053,1
"20054",20054,1
"20055",20055,1
"20056",20056,1
"20057",20057,1
"20058",20058,1
"20059",20059,1
"20060",20060,1
"20061",20061,1
"20062",20062,1
"20063",20063,1
"20064",20064,1
"20065",20065,1
"20066",20066,1
"20067",20067,1
"20068",20068,1
"20069",20069,1
"20070",20070,1
"20071",20071,1
"20072",20072,6
"20073",20073,1
"20074",20074,1
"20075",20075,1
"20076",20076,1
"20077",20077,2
"20078",20078,2
"20079",20079,2
"20080",20080,2
"20081",20081,2
"20082",20082,2
"20083",20083,2
"20084",20084,2
"20085",20085,2
"20086",20086,2
"20087",20087,2
"20088",20088,2
"20089",20089,2
"20090",20090,2
"20091",20091,2
"20092",20092,2
"20093",20093,6
"20094",20094,6
"20095",20095,6
"20096",20096,6
"20097",20097,6
"20098",20098,6
"20099",20099,6
"20100",20100,6
"20101",20101,6
"20102",20102,6
"20103",20103,6
"20104",20104,6
"20105",20105,6
"20106",20106,6
"20107",20107,6
"20108",20108,6
"20109",20109,4
"20110",20110,4
"20111",20111,4
"20112",20112,4
"20113",20113,4
"20114",20114,4
"20115",20115,4
"20116",20116,4
"20117",20117,4
"20118",20118,4
"20119",20119,4
"20120",20120,4
"20121",20121,4
"20122",20122,4
"20123",20123,4
"20124",20124,4
"20125",20125,6
"20126",20126,6
"20127",20127,6
"20128",20128,6
"20129",20129,6
"20130",20130,6
"20131",20131,6
"20132",20132,6
"20133",20133,6
"20134",20134,6
"20135",20135,6
"20136",20136,6
"20137",20137,6
"20138",20138,6
"20139",20139,1
"20140",20140,1
"20141",20141,1
"20142",20142,1
"20143",20143,1
"20144",20144,1
"20145",20145,1
"20146",20146,1
"20147",20147,1
"20148",20148,1
"20149",20149,1
"20150",20150,1
"20151",20151,1
"20152",20152,1
"20153",20153,1
"20154",20154,1
"20155",20155,6
"20156",20156,6
"20157",20157,6
"20158",20158,6
"20159",20159,6
"20160",20160,6
"20161",20161,6
"20162",20162,6
"20163",20163,6
"20164",20164,6
"20165",20165,6
"20166",20166,6
"20167",20167,6
"20168",20168,6
"20169",20169,6
"20170",20170,6
"20171",20171,4
"20172",20172,4
"20173",20173,4
"20174",20174,4
"20175",20175,4
"20176",20176,4
"20177",20177,4
"20178",20178,4
"20179",20179,4
"20180",20180,4
"20181",20181,4
"20182",20182,4
"20183",20183,4
"20184",20184,4
"20185",20185,4
"20186",20186,4
"20187",20187,6
"20188",20188,6
"20189",20189,6
"20190",20190,6
"20191",20191,6
"20192",20192,6
"20193",20193,6
"20194",20194,6
"20195",20195,6
"20196",20196,6
"20197",20197,6
"20198",20198,6
"20199",20199,6
"20200",20200,6
"20201",20201,6
"20202",20202,6
"20203",20203,6
"20204",20204,6
"20205",20205,6
"20206",20206,6
"20207",20207,6
"20208",20208,6
"20209",20209,6
"20210",20210,6
"20211",20211,6
"20212",20212,6
"20213",20213,6
"20214",20214,6
"20215",20215,6
"20216",20216,6
"20217",20217,6
"20218",20218,6
"20219",20219,5
"20220",20220,5
"20221",20221,5
"20222",20222,5
"20223",20223,5
"20224",20224,5
"20225",20225,5
"20226",20226,5
"20227",20227,5
"20228",20228,5
"20229",20229,5
"20230",20230,5
"20231",20231,6
"20232",20232,5
"20233",20233,6
"20234",20234,6
"20235",20235,6
"20236",20236,6
"20237",20237,6
"20238",20238,6
"20239",20239,6
"20240",20240,6
"20241",20241,6
"20242",20242,6
"20243",20243,6
"20244",20244,6
"20245",20245,6
"20246",20246,6
"20247",20247,6
"20248",20248,6
"20249",20249,6
"20250",20250,6
"20251",20251,6
"20252",20252,6
"20253",20253,6
"20254",20254,6
"20255",20255,6
"20256",20256,6
"20257",20257,6
"20258",20258,6
"20259",20259,6
"20260",20260,6
"20261",20261,6
"20262",20262,6
"20263",20263,6
"20264",20264,6
"20265",20265,1
"20266",20266,1
"20267",20267,1
"20268",20268,1
"20269",20269,1
"20270",20270,1
"20271",20271,1
"20272",20272,1
"20273",20273,1
"20274",20274,1
"20275",20275,1
"20276",20276,1
"20277",20277,1
"20278",20278,1
"20279",20279,1
"20280",20280,1
"20281",20281,3
"20282",20282,3
"20283",20283,3
"20284",20284,3
"20285",20285,3
"20286",20286,3
"20287",20287,3
"20288",20288,3
"20289",20289,3
"20290",20290,3
"20291",20291,3
"20292",20292,3
"20293",20293,3
"20294",20294,3
"20295",20295,3
"20296",20296,3
"20297",20297,6
"20298",20298,6
"20299",20299,6
"20300",20300,6
"20301",20301,6
"20302",20302,6
"20303",20303,6
"20304",20304,6
"20305",20305,6
"20306",20306,6
"20307",20307,6
"20308",20308,6
"20309",20309,6
"20310",20310,6
"20311",20311,6
"20312",20312,6
"20313",20313,4
"20314",20314,4
"20315",20315,4
"20316",20316,4
"20317",20317,4
"20318",20318,4
"20319",20319,4
"20320",20320,4
"20321",20321,4
"20322",20322,4
"20323",20323,4
"20324",20324,4
"20325",20325,4
